2000-09-18, 251.50,  251.27,    123085.0,  -125.0,       0,    -63.0,     97.0,   107.,    141
2000-09-19, 251.50,  251.25,    122837.0,  -248.0,       0,   -125.0,     97.0,   111.,     83
2000-09-20, 251.50,  251.22,    122465.0,  -372.0,       0,   -188.0,     97.0,   104.,     13
2000-09-21, 251.50,  251.22,    122465.0,     0.0,     0.0,        0,     97.0,   114.,    211
2000-09-22, 251.50,  251.18,    121969.0,  -496.0,       0,   -250.0,     97.0,   113.,    -40
2000-09-23, 251.50,  251.26,    122961.0,   992.0,   500.0,        0,     97.0,    59.,    656
2000-09-24, 251.50,  251.26,    122961.0,     0.0,     0.0,        0,     97.0,   100.,    197
2000-09-25, 251.50,  251.46,    125443.0,  2482.0,  1251.0,        0,     97.0,   119.,   1467
2000-09-26, 251.50,  251.54,    126436.0,   993.0,   501.0,        0,     97.0,   102.,    700
2000-09-27, 251.50,  251.56,    126684.0,   248.0,   125.0,        0,     97.0,   110.,    332
2000-09-28, 251.50,  251.56,    126684.0,     0.0,     0.0,        0,     97.0,    99.,    196
2000-09-29, 251.50,  251.53,    126312.0,  -372.0,       0,   -188.0,     97.0,    85.,     -6
2000-09-30, 251.50,  251.52,    126188.0,  -124.0,       0,    -63.0,     97.0,    95.,    129
2000-10-01, 251.50,  251.51,    126064.0,  -124.0,       0,    -63.0,     97.0,    72.,    106
2000-10-02, 251.50,  251.47,    125567.0,  -497.0,       0,   -251.0,     97.0,   114.,    -40
2000-10-03, 251.50,  251.45,    125319.0,  -248.0,       0,   -125.0,     97.0,    74.,     46
2000-10-04, 251.50,  251.42,    124947.0,  -372.0,       0,   -188.0,     97.0,   124.,     33
