date,source,volume_percent,daily_rainfall,monthly_rainfall,historical_monthly_rainfall
6/18/2016,sistemaCantareira,76.30000305,,,58.1
6/19/2016,sistemaCantareira,76.40000153,,,58.1
6/20/2016,sistemaCantareira,76.5,,,58.1
6/21/2016,sistemaCantareira,76.5,,,58.1
6/22/2016,sistemaCantareira,76.59999847,,,58.1
6/23/2016,sistemaCantareira,76.59999847,,,58.1
6/24/2016,sistemaCantareira,76.69999695,,,58.1
6/25/2016,sistemaCantareira,76.69999695,,,58.1
6/26/2016,sistemaCantareira,76.80000305,,,58.1
6/27/2016,sistemaCantareira,76.80000305,,,58.1
6/28/2016,sistemaCantareira,76.80000305,,,58.1
6/29/2016,sistemaCantareira,76.90000153,,,58.1
6/30/2016,sistemaCantareira,76.90000153,,178.9,58.1
7/1/2016,sistemaCantareira,77,,,49.8
7/2/2016,sistemaCantareira,77,,,49.8
7/3/2016,sistemaCantareira,77,,,49.8
7/4/2016,sistemaCantareira,77,,,49.8
7/5/2016,sistemaCantareira,77,,,49.8
7/6/2016,sistemaCantareira,77,,,49.8
7/7/2016,sistemaCantareira,77,,,49.8
7/8/2016,sistemaCantareira,77,,,49.8
7/9/2016,sistemaCantareira,77,,,49.8
7/10/2016,sistemaCantareira,77,,,49.8
7/11/2016,sistemaCantareira,77,,,49.8
7/12/2016,sistemaCantareira,76.90000153,,,49.8
7/13/2016,sistemaCantareira,76.90000153,,,49.8
7/14/2016,sistemaCantareira,76.90000153,,,49.8
7/15/2016,sistemaCantareira,76.80000305,,,49.8
7/16/2016,sistemaCantareira,76.80000305,,,49.8
7/17/2016,sistemaCantareira,76.80000305,,,49.8
7/18/2016,sistemaCantareira,76.69999695,,,49.8
7/19/2016,sistemaCantareira,76.69999695,,,49.8
7/20/2016,sistemaCantareira,76.69999695,,,49.8
7/21/2016,sistemaCantareira,76.69999695,,,49.8
7/22/2016,sistemaCantareira,76.59999847,,,49.8
7/23/2016,sistemaCantareira,76.59999847,,,49.8
7/24/2016,sistemaCantareira,76.5,,,49.8
7/25/2016,sistemaCantareira,76.5,,,49.8
7/26/2016,sistemaCantareira,76.40000153,,,49.8
7/27/2016,sistemaCantareira,76.30000305,,,49.8
7/28/2016,sistemaCantareira,76.30000305,,,49.8
7/29/2016,sistemaCantareira,76.19999695,,,49.8
7/30/2016,sistemaCantareira,76.09999847,,,49.8
7/31/2016,sistemaCantareira,76.09999847,,5.9,49.8
8/1/2016,sistemaCantareira,76,,,34.3
8/2/2016,sistemaCantareira,76,,,34.3
8/3/2016,sistemaCantareira,75.90000153,,,34.3
8/4/2016,sistemaCantareira,75.90000153,,,34.3
8/5/2016,sistemaCantareira,75.80000305,,,34.3
8/6/2016,sistemaCantareira,75.69999695,,,34.3
8/7/2016,sistemaCantareira,75.59999847,,,34.3
8/8/2016,sistemaCantareira,75.59999847,,,34.3
8/9/2016,sistemaCantareira,75.5,,,34.3
8/10/2016,sistemaCantareira,75.5,,,34.3
8/11/2016,sistemaCantareira,75.40000153,,,34.3
8/12/2016,sistemaCantareira,75.40000153,,,34.3
8/13/2016,sistemaCantareira,75.30000305,,,34.3
8/14/2016,sistemaCantareira,75.19999695,,,34.3
8/15/2016,sistemaCantareira,75.19999695,,,34.3
8/16/2016,sistemaCantareira,75.09999847,,,34.3
8/17/2016,sistemaCantareira,75.09999847,,,34.3
8/18/2016,sistemaCantareira,75,,,34.3
8/19/2016,sistemaCantareira,75,,,34.3
8/20/2016,sistemaCantareira,74.90000153,,,34.3
8/21/2016,sistemaCantareira,75.09999847,,,34.3
8/22/2016,sistemaCantareira,75.30000305,,,34.3
8/23/2016,sistemaCantareira,75.5,,,34.3
8/24/2016,sistemaCantareira,75.5,,,34.3
8/25/2016,sistemaCantareira,75.40000153,,,34.3
8/26/2016,sistemaCantareira,75.40000153,,,34.3
8/27/2016,sistemaCantareira,75.30000305,,,34.3
8/28/2016,sistemaCantareira,75.30000305,,,34.3
8/29/2016,sistemaCantareira,75.19999695,,,34.3
8/30/2016,sistemaCantareira,75.09999847,,,34.3
8/31/2016,sistemaCantareira,75.09999847,,44.2,34.3
9/1/2016,sistemaCantareira,75,,,88.4
9/2/2016,sistemaCantareira,75,,,88.4
9/3/2016,sistemaCantareira,75,,,88.4
9/4/2016,sistemaCantareira,74.90000153,,,88.4
9/5/2016,sistemaCantareira,74.80000305,,,88.4
9/6/2016,sistemaCantareira,74.80000305,,,88.4
9/7/2016,sistemaCantareira,74.80000305,,,88.4
9/8/2016,sistemaCantareira,74.80000305,,,88.4
9/9/2016,sistemaCantareira,74.80000305,,,88.4
9/10/2016,sistemaCantareira,74.69999695,,,88.4
9/11/2016,sistemaCantareira,74.59999847,,,88.4
9/12/2016,sistemaCantareira,74.59999847,,,88.4
9/13/2016,sistemaCantareira,74.5,,,88.4
9/14/2016,sistemaCantareira,74.40000153,,,88.4
9/15/2016,sistemaCantareira,74.30000305,,,88.4
9/16/2016,sistemaCantareira,74.19999695,,,88.4
9/17/2016,sistemaCantareira,74.09999847,,,88.4
9/18/2016,sistemaCantareira,74,,,88.4
9/19/2016,sistemaCantareira,73.90000153,,,88.4
9/20/2016,sistemaCantareira,73.80000305,,,88.4
9/21/2016,sistemaCantareira,73.80000305,,,88.4
9/22/2016,sistemaCantareira,73.69999695,,,88.4
9/23/2016,sistemaCantareira,73.59999847,,,88.4
9/24/2016,sistemaCantareira,73.40000153,,,88.4
9/25/2016,sistemaCantareira,73.30000305,,,88.4
9/26/2016,sistemaCantareira,73.19999695,,,88.4
9/27/2016,sistemaCantareira,73.09999847,,,88.4
9/28/2016,sistemaCantareira,73,,,88.4
9/29/2016,sistemaCantareira,72.80000305,,,88.4
9/30/2016,sistemaCantareira,72.69999695,,38.7,88.4
10/1/2016,sistemaCantareira,72.5,,,128.2
10/2/2016,sistemaCantareira,72.40000153,,,128.2
10/3/2016,sistemaCantareira,72.19999695,,,128.2
10/4/2016,sistemaCantareira,72.30000305,,,128.2
10/5/2016,sistemaCantareira,72.19999695,,,128.2
10/6/2016,sistemaCantareira,72.09999847,,,128.2
10/7/2016,sistemaCantareira,72,,,128.2
10/8/2016,sistemaCantareira,71.90000153,,,128.2
10/9/2016,sistemaCantareira,71.80000305,,,128.2
10/10/2016,sistemaCantareira,71.69999695,,,128.2
10/11/2016,sistemaCantareira,71.5,,,128.2
10/12/2016,sistemaCantareira,71.40000153,,,128.2
10/13/2016,sistemaCantareira,71.30000305,,,128.2
10/14/2016,sistemaCantareira,71.59999847,,,128.2
10/15/2016,sistemaCantareira,72.19999695,,,128.2
10/16/2016,sistemaCantareira,72.40000153,,,128.2
10/17/2016,sistemaCantareira,72.40000153,,,128.2
10/18/2016,sistemaCantareira,72.40000153,,,128.2
10/19/2016,sistemaCantareira,72.40000153,,,128.2
10/20/2016,sistemaCantareira,72.30000305,,,128.2
10/21/2016,sistemaCantareira,72.19999695,,,128.2
10/22/2016,sistemaCantareira,72.09999847,,,128.2
10/23/2016,sistemaCantareira,72.09999847,,,128.2
10/24/2016,sistemaCantareira,72.09999847,,,128.2
10/25/2016,sistemaCantareira,72.40000153,,,128.2
10/26/2016,sistemaCantareira,72.5,,,128.2
10/27/2016,sistemaCantareira,72.5,,,128.2
10/28/2016,sistemaCantareira,72.59999847,,,128.2
10/29/2016,sistemaCantareira,72.5,,,128.2
10/30/2016,sistemaCantareira,72.40000153,,,128.2
10/31/2016,sistemaCantareira,72.40000153,,175.3,128.2
11/1/2016,sistemaCantareira,72.30000305,,,161.3
11/2/2016,sistemaCantareira,72.19999695,,,161.3
11/3/2016,sistemaCantareira,72.09999847,,,161.3
11/4/2016,sistemaCantareira,72.09999847,,,161.3
11/5/2016,sistemaCantareira,72.09999847,,,161.3
11/6/2016,sistemaCantareira,72,,,161.3
11/7/2016,sistemaCantareira,72,,,161.3
11/8/2016,sistemaCantareira,72,,,161.3
11/9/2016,sistemaCantareira,71.90000153,,,161.3
11/10/2016,sistemaCantareira,72,,,161.3
11/11/2016,sistemaCantareira,72,,,161.3
11/12/2016,sistemaCantareira,72.30000305,,,161.3
11/13/2016,sistemaCantareira,72.40000153,,,161.3
11/14/2016,sistemaCantareira,72.59999847,,,161.3
11/15/2016,sistemaCantareira,72.90000153,,,161.3
11/16/2016,sistemaCantareira,73,,,161.3
11/17/2016,sistemaCantareira,73.30000305,,,161.3
11/18/2016,sistemaCantareira,73.5,,,161.3
11/19/2016,sistemaCantareira,73.59999847,,,161.3
11/20/2016,sistemaCantareira,73.59999847,,,161.3
11/21/2016,sistemaCantareira,73.5,,,161.3
11/22/2016,sistemaCantareira,73.40000153,,,161.3
11/23/2016,sistemaCantareira,73.30000305,,,161.3
11/24/2016,sistemaCantareira,73.30000305,,,161.3
11/25/2016,sistemaCantareira,73.30000305,,,161.3
11/26/2016,sistemaCantareira,73.19999695,,,161.3
11/27/2016,sistemaCantareira,73.09999847,,,161.3
11/28/2016,sistemaCantareira,73.19999695,,,161.3
11/29/2016,sistemaCantareira,73.59999847,,,161.3
11/30/2016,sistemaCantareira,73.80000305,,170.8,161.3
12/1/2016,sistemaCantareira,73.90000153,,,220.5
12/2/2016,sistemaCantareira,74,,,220.5
12/3/2016,sistemaCantareira,73.90000153,,,220.5
12/4/2016,sistemaCantareira,73.90000153,,,220.5
12/5/2016,sistemaCantareira,74,,,220.5
12/6/2016,sistemaCantareira,74.09999847,,,220.5
12/7/2016,sistemaCantareira,74,,,220.5
12/8/2016,sistemaCantareira,74,,,220.5
12/9/2016,sistemaCantareira,73.90000153,,,220.5
12/10/2016,sistemaCantareira,74.09999847,,,220.5
12/11/2016,sistemaCantareira,74.19999695,,,220.5
12/12/2016,sistemaCantareira,74.40000153,,,220.5
12/13/2016,sistemaCantareira,74.69999695,,,220.5
12/14/2016,sistemaCantareira,74.90000153,,,220.5
12/15/2016,sistemaCantareira,74.90000153,,,220.5
12/16/2016,sistemaCantareira,75,,,220.5
12/17/2016,sistemaCantareira,75,,,220.5
12/18/2016,sistemaCantareira,74.90000153,,,220.5
12/19/2016,sistemaCantareira,74.90000153,,,220.5
12/20/2016,sistemaCantareira,75,,,220.5
12/21/2016,sistemaCantareira,75,,,220.5
12/22/2016,sistemaCantareira,75.09999847,,,220.5
12/23/2016,sistemaCantareira,75,,,220.5
12/24/2016,sistemaCantareira,75.09999847,,,220.5
12/25/2016,sistemaCantareira,75.09999847,,,220.5
12/26/2016,sistemaCantareira,75.30000305,,,220.5
12/27/2016,sistemaCantareira,75.40000153,,,220.5
12/28/2016,sistemaCantareira,75.40000153,,,220.5
12/29/2016,sistemaCantareira,75.40000153,,,220.5
12/30/2016,sistemaCantareira,75.40000153,,,220.5
12/31/2016,sistemaCantareira,75.40000153,,158.4,220.5
1/1/2017,sistemaCantareira,75.40000153,,,262.6
1/2/2017,sistemaCantareira,75.40000153,,,262.6
1/3/2017,sistemaCantareira,75.30000305,,,262.6
1/4/2017,sistemaCantareira,75.19999695,,,262.6
1/5/2017,sistemaCantareira,75.19999695,,,262.6
1/6/2017,sistemaCantareira,75.09999847,,,262.6
1/7/2017,sistemaCantareira,75,,,262.6
1/8/2017,sistemaCantareira,75.09999847,,,262.6
1/9/2017,sistemaCantareira,75.09999847,,,262.6
1/10/2017,sistemaCantareira,75.5,,,262.6
1/11/2017,sistemaCantareira,76,,,262.6
1/12/2017,sistemaCantareira,76.19999695,,,262.6
1/13/2017,sistemaCantareira,76.80000305,,,262.6
1/14/2017,sistemaCantareira,77.40000153,,,262.6
1/15/2017,sistemaCantareira,78.09999847,,,262.6
1/16/2017,sistemaCantareira,78.80000305,,,262.6
1/17/2017,sistemaCantareira,79.5,,,262.6
1/18/2017,sistemaCantareira,80.19999695,,,262.6
1/19/2017,sistemaCantareira,81.40000153,,,262.6
1/20/2017,sistemaCantareira,82.19999695,,,262.6
1/21/2017,sistemaCantareira,83.09999847,,,262.6
1/22/2017,sistemaCantareira,84.5,,,262.6
1/23/2017,sistemaCantareira,85.80000305,,,262.6
1/24/2017,sistemaCantareira,86.59999847,,,262.6
1/25/2017,sistemaCantareira,87.19999695,,,262.6
1/26/2017,sistemaCantareira,87.59999847,,,262.6
1/27/2017,sistemaCantareira,88,,,262.6
1/28/2017,sistemaCantareira,88.40000153,,,262.6
1/29/2017,sistemaCantareira,88.80000305,,,262.6
1/30/2017,sistemaCantareira,89,,,262.6
1/31/2017,sistemaCantareira,89.40000153,,393.1,262.6
2/1/2017,sistemaCantareira,89.59999847,,,203.4
2/2/2017,sistemaCantareira,89.90000153,,,203.4
2/3/2017,sistemaCantareira,90.30000305,,,203.4
2/4/2017,sistemaCantareira,90.5,,,203.4
2/5/2017,sistemaCantareira,90.80000305,,,203.4
2/6/2017,sistemaCantareira,91,,,203.4
2/7/2017,sistemaCantareira,91.30000305,,,203.4
2/8/2017,sistemaCantareira,91.5,,,203.4
2/9/2017,sistemaCantareira,91.59999847,,,203.4
2/10/2017,sistemaCantareira,91.69999695,,,203.4
2/11/2017,sistemaCantareira,91.69999695,,,203.4
2/12/2017,sistemaCantareira,91.69999695,,,203.4
2/13/2017,sistemaCantareira,91.80000305,,,203.4
2/14/2017,sistemaCantareira,91.80000305,,,203.4
2/15/2017,sistemaCantareira,91.69999695,,,203.4
2/16/2017,sistemaCantareira,91.69999695,,,203.4
2/17/2017,sistemaCantareira,91.59999847,,,203.4
2/18/2017,sistemaCantareira,91.59999847,,,203.4
2/19/2017,sistemaCantareira,91.69999695,,,203.4
2/20/2017,sistemaCantareira,91.69999695,,,203.4
2/21/2017,sistemaCantareira,91.59999847,,,203.4
2/22/2017,sistemaCantareira,91.59999847,,,203.4
2/23/2017,sistemaCantareira,91.5,,,203.4
2/24/2017,sistemaCantareira,91.5,,,203.4
2/25/2017,sistemaCantareira,91.59999847,,,203.4
2/26/2017,sistemaCantareira,91.69999695,,,203.4
2/27/2017,sistemaCantareira,91.90000153,,,203.4
2/28/2017,sistemaCantareira,92,,94.2,203.4
3/1/2017,sistemaCantareira,92,,,178.8
3/2/2017,sistemaCantareira,92,,,178.8
3/3/2017,sistemaCantareira,92.30000305,,,178.8
3/4/2017,sistemaCantareira,92.5,,,178.8
3/5/2017,sistemaCantareira,92.69999695,,,178.8
3/6/2017,sistemaCantareira,92.90000153,,,178.8
3/7/2017,sistemaCantareira,93.30000305,,,178.8
3/8/2017,sistemaCantareira,94,,,178.8
3/9/2017,sistemaCantareira,94.30000305,,,178.8
3/10/2017,sistemaCantareira,94.40000153,,,178.8
3/11/2017,sistemaCantareira,94.59999847,,,178.8
3/12/2017,sistemaCantareira,94.59999847,,,178.8
3/13/2017,sistemaCantareira,94.59999847,,,178.8
3/14/2017,sistemaCantareira,94.59999847,,,178.8
3/15/2017,sistemaCantareira,94.69999695,,,178.8
3/16/2017,sistemaCantareira,94.80000305,,,178.8
3/17/2017,sistemaCantareira,94.80000305,,,178.8
3/18/2017,sistemaCantareira,94.90000153,,,178.8
3/19/2017,sistemaCantareira,94.90000153,,,178.8
3/20/2017,sistemaCantareira,95.09999847,,,178.8
3/21/2017,sistemaCantareira,95.09999847,,,178.8
3/22/2017,sistemaCantareira,95.19999695,,,178.8
3/23/2017,sistemaCantareira,95.19999695,,,178.8
3/24/2017,sistemaCantareira,95.19999695,,,178.8
3/25/2017,sistemaCantareira,95.09999847,,,178.8
3/26/2017,sistemaCantareira,95.09999847,,,178.8
3/27/2017,sistemaCantareira,95,,,178.8
3/28/2017,sistemaCantareira,95,,,178.8
3/29/2017,sistemaCantareira,95,,,178.8
3/30/2017,sistemaCantareira,95,,,178.8
3/31/2017,sistemaCantareira,94.90000153,,114.1,178.8
4/1/2017,sistemaCantareira,94.80000305,,,86.6
4/2/2017,sistemaCantareira,94.69999695,,,86.6
4/3/2017,sistemaCantareira,94.69999695,,,86.6
4/4/2017,sistemaCantareira,94.59999847,,,86.6
4/5/2017,sistemaCantareira,94.5,,,86.6
4/6/2017,sistemaCantareira,94.40000153,,,86.6
4/7/2017,sistemaCantareira,94.69999695,,,86.6
4/8/2017,sistemaCantareira,94.90000153,,,86.6
4/9/2017,sistemaCantareira,95,,,86.6
4/10/2017,sistemaCantareira,95,,,86.6
4/11/2017,sistemaCantareira,94.90000153,,,86.6
4/12/2017,sistemaCantareira,94.90000153,,,86.6
4/13/2017,sistemaCantareira,94.90000153,,,86.6
4/14/2017,sistemaCantareira,94.90000153,,,86.6
4/15/2017,sistemaCantareira,94.90000153,,,86.6
4/16/2017,sistemaCantareira,94.80000305,,,86.6
4/17/2017,sistemaCantareira,94.69999695,,,86.6
4/18/2017,sistemaCantareira,94.69999695,,,86.6
4/19/2017,sistemaCantareira,94.59999847,,,86.6
4/20/2017,sistemaCantareira,94.5,,,86.6
4/21/2017,sistemaCantareira,94.40000153,,,86.6
4/22/2017,sistemaCantareira,94.40000153,,,86.6
4/23/2017,sistemaCantareira,94.40000153,,,86.6
4/24/2017,sistemaCantareira,94.30000305,,,86.6
4/25/2017,sistemaCantareira,94.30000305,,,86.6
4/26/2017,sistemaCantareira,94.19999695,,,86.6
4/27/2017,sistemaCantareira,94.40000153,,,86.6
4/28/2017,sistemaCantareira,94.5,,,86.6
4/29/2017,sistemaCantareira,94.5,,,86.6
4/30/2017,sistemaCantareira,94.5,,73.7,86.6
5/1/2017,sistemaCantareira,94.40000153,,,78.6
5/2/2017,sistemaCantareira,94.40000153,,,78.6
5/3/2017,sistemaCantareira,94.30000305,,,78.6
5/4/2017,sistemaCantareira,94.30000305,,,78.6
5/5/2017,sistemaCantareira,94.30000305,,,78.6
5/6/2017,sistemaCantareira,94.90000153,,,78.6
5/7/2017,sistemaCantareira,95.09999847,,,78.6
5/8/2017,sistemaCantareira,95.09999847,,,78.6
5/9/2017,sistemaCantareira,95.09999847,,,78.6
5/10/2017,sistemaCantareira,95.09999847,,,78.6
5/11/2017,sistemaCantareira,95.09999847,,,78.6
5/12/2017,sistemaCantareira,95.09999847,,,78.6
5/13/2017,sistemaCantareira,94.87,,,78.6
5/14/2017,sistemaCantareira,94.77,,,78.6
5/15/2017,sistemaCantareira,94.77,,,78.6
5/16/2017,sistemaCantareira,94.67,,,78.6
5/17/2017,sistemaCantareira,94.87,,,78.6
5/18/2017,sistemaCantareira,95.47,,,78.6
5/19/2017,sistemaCantareira,95.77,,,78.6
5/20/2017,sistemaCantareira,96.37,,,78.6
5/21/2017,sistemaCantareira,96.67,,,78.6
5/22/2017,sistemaCantareira,96.87,,,78.6
5/23/2017,sistemaCantareira,96.97,,,78.6
5/24/2017,sistemaCantareira,96.97,,,78.6
5/25/2017,sistemaCantareira,96.97,,,78.6
5/26/2017,sistemaCantareira,96.97,,,78.6
5/27/2017,sistemaCantareira,96.97,,,78.6
5/28/2017,sistemaCantareira,96.97,,,78.6
5/29/2017,sistemaCantareira,96.97,,,78.6
5/30/2017,sistemaCantareira,96.97,,,78.6
5/31/2017,sistemaCantareira,96.97,,123.2,78.6
6/1/2017,sistemaCantareira,96.87,,,61.1
6/2/2017,sistemaCantareira,96.77,,,61.1
6/3/2017,sistemaCantareira,96.77,,,61.1
6/4/2017,sistemaCantareira,96.97,,,61.1
6/5/2017,sistemaCantareira,,,,61.1
6/6/2017,sistemaCantareira,,,,61.1
6/7/2017,sistemaCantareira,,,,61.1
6/8/2017,sistemaCantareira,,,,61.1
6/9/2017,sistemaCantareira,,,,61.1
6/10/2017,sistemaCantareira,,,,61.1
6/11/2017,sistemaCantareira,,,,61.1
6/12/2017,sistemaCantareira,,,,61.1
6/13/2017,sistemaCantareira,,,,61.1
6/14/2017,sistemaCantareira,,,,61.1
6/15/2017,sistemaCantareira,,,,61.1
6/16/2017,sistemaCantareira,,,,61.1
6/17/2017,sistemaCantareira,,,,61.1
6/18/2017,sistemaCantareira,,,,61.1
6/19/2017,sistemaCantareira,,,,61.1
6/20/2017,sistemaCantareira,,,,61.1
6/21/2017,sistemaCantareira,,,,61.1
6/22/2017,sistemaCantareira,,,,61.1
6/23/2017,sistemaCantareira,,,,61.1
6/24/2017,sistemaCantareira,,,,61.1
6/25/2017,sistemaCantareira,,,,61.1
6/26/2017,sistemaCantareira,,,,61.1
6/27/2017,sistemaCantareira,,,,61.1
6/28/2017,sistemaCantareira,,,,61.1
6/29/2017,sistemaCantareira,,,,61.1
6/30/2017,sistemaCantareira,96.27698574,0.2,53.3,61.1
7/1/2017,sistemaCantareira,,,,48.7
7/2/2017,sistemaCantareira,,,,48.7
7/3/2017,sistemaCantareira,,,,48.7
7/4/2017,sistemaCantareira,,,,48.7
7/5/2017,sistemaCantareira,,,,48.7
7/6/2017,sistemaCantareira,,,,48.7
7/7/2017,sistemaCantareira,,,,48.7
7/8/2017,sistemaCantareira,,,,48.7
7/9/2017,sistemaCantareira,,,,48.7
7/10/2017,sistemaCantareira,,,,48.7
7/11/2017,sistemaCantareira,,,,48.7
7/12/2017,sistemaCantareira,,,,48.7
7/13/2017,sistemaCantareira,,,,48.7
7/14/2017,sistemaCantareira,,,,48.7
7/15/2017,sistemaCantareira,,,,48.7
7/16/2017,sistemaCantareira,,,,48.7
7/17/2017,sistemaCantareira,,,,48.7
7/18/2017,sistemaCantareira,,,,48.7
7/19/2017,sistemaCantareira,,,,48.7
7/20/2017,sistemaCantareira,,,,48.7
7/21/2017,sistemaCantareira,93.57,,,48.7
7/22/2017,sistemaCantareira,93.47,,,48.7
7/23/2017,sistemaCantareira,93.27,,,48.7
7/24/2017,sistemaCantareira,93.17,,,48.7
7/25/2017,sistemaCantareira,93.07,,,48.7
7/26/2017,sistemaCantareira,92.87,,,48.7
7/27/2017,sistemaCantareira,92.77,,,48.7
7/28/2017,sistemaCantareira,92.57,,,48.7
7/29/2017,sistemaCantareira,92.37,,,48.7
7/30/2017,sistemaCantareira,92.27,,,48.7
7/31/2017,sistemaCantareira,92.07,,2.1,48.7
8/1/2017,sistemaCantareira,91.97,,,34.5
8/2/2017,sistemaCantareira,91.77,,,34.5
8/3/2017,sistemaCantareira,91.57,,,34.5
8/4/2017,sistemaCantareira,91.47,,,34.5
8/5/2017,sistemaCantareira,91.27,,,34.5
8/6/2017,sistemaCantareira,91.07,,,34.5
8/7/2017,sistemaCantareira,90.97,,,34.5
8/8/2017,sistemaCantareira,90.77,,,34.5
8/9/2017,sistemaCantareira,90.57,,,34.5
8/10/2017,sistemaCantareira,90.37,,,34.5
8/11/2017,sistemaCantareira,90.17,,,34.5
8/12/2017,sistemaCantareira,90.07,,,34.5
8/13/2017,sistemaCantareira,89.87,,,34.5
8/14/2017,sistemaCantareira,89.67,,,34.5
8/15/2017,sistemaCantareira,89.47,,,34.5
8/16/2017,sistemaCantareira,89.27,,,34.5
8/17/2017,sistemaCantareira,89.17,,,34.5
8/18/2017,sistemaCantareira,89.07,,,34.5
8/19/2017,sistemaCantareira,89.07,,,34.5
8/20/2017,sistemaCantareira,89.07,,,34.5
8/21/2017,sistemaCantareira,89.07,,,34.5
8/22/2017,sistemaCantareira,89.07,,,34.5
8/23/2017,sistemaCantareira,88.97,,,34.5
8/24/2017,sistemaCantareira,88.77,,,34.5
8/25/2017,sistemaCantareira,88.67,,,34.5
8/26/2017,sistemaCantareira,88.47,,,34.5
8/27/2017,sistemaCantareira,88.37,,,34.5
8/28/2017,sistemaCantareira,88.17,,,34.5
8/29/2017,sistemaCantareira,87.97,,,34.5
8/30/2017,sistemaCantareira,87.87,,,34.5
8/31/2017,sistemaCantareira,87.77,,39.6,34.5
9/1/2017,sistemaCantareira,87.57,,,87.1
9/2/2017,sistemaCantareira,87.47,,,87.1
9/3/2017,sistemaCantareira,87.27,,,87.1
9/4/2017,sistemaCantareira,87.07,,,87.1
9/5/2017,sistemaCantareira,86.87,,,87.1
9/6/2017,sistemaCantareira,86.67,,,87.1
9/7/2017,sistemaCantareira,86.47,,,87.1
9/8/2017,sistemaCantareira,86.27,,,87.1
9/9/2017,sistemaCantareira,85.97,,,87.1
9/10/2017,sistemaCantareira,85.77,,,87.1
9/11/2017,sistemaCantareira,85.57,,,87.1
9/12/2017,sistemaCantareira,85.37,,,87.1
9/13/2017,sistemaCantareira,85.07,,,87.1
9/14/2017,sistemaCantareira,84.87,,,87.1
9/15/2017,sistemaCantareira,84.57,,,87.1
9/16/2017,sistemaCantareira,84.27,,,87.1
9/17/2017,sistemaCantareira,84.07,,,87.1
9/18/2017,sistemaCantareira,83.77,,,87.1
9/19/2017,sistemaCantareira,83.57,,,87.1
9/20/2017,sistemaCantareira,83.27,,,87.1
9/21/2017,sistemaCantareira,82.97,,,87.1
9/22/2017,sistemaCantareira,82.77,,,87.1
9/23/2017,sistemaCantareira,82.47,,,87.1
9/24/2017,sistemaCantareira,82.27,,,87.1
9/25/2017,sistemaCantareira,81.97,,,87.1
9/26/2017,sistemaCantareira,81.77,,,87.1
9/27/2017,sistemaCantareira,81.47,,,87.1
9/28/2017,sistemaCantareira,81.17,,,87.1
9/29/2017,sistemaCantareira,80.97,,,87.1
9/30/2017,sistemaCantareira,80.77,,16.2,87.1
10/1/2017,sistemaCantareira,80.87,,,129.4
10/2/2017,sistemaCantareira,80.77,,,129.4
10/3/2017,sistemaCantareira,80.67,,,129.4
10/4/2017,sistemaCantareira,80.47,,,129.4
10/5/2017,sistemaCantareira,80.47,,,129.4
10/6/2017,sistemaCantareira,80.27,,,129.4
10/7/2017,sistemaCantareira,80.17,,,129.4
10/8/2017,sistemaCantareira,80.07,,,129.4
10/9/2017,sistemaCantareira,79.87,,,129.4
10/10/2017,sistemaCantareira,79.77,,,129.4
10/11/2017,sistemaCantareira,79.57,,,129.4
10/12/2017,sistemaCantareira,79.27,,,129.4
10/13/2017,sistemaCantareira,79.07,,,129.4
10/14/2017,sistemaCantareira,78.87,,,129.4
10/15/2017,sistemaCantareira,78.67,,,129.4
10/16/2017,sistemaCantareira,78.47,,,129.4
10/17/2017,sistemaCantareira,78.27,,,129.4
10/18/2017,sistemaCantareira,78.07,,,129.4
10/19/2017,sistemaCantareira,77.87,,,129.4
10/20/2017,sistemaCantareira,77.57,,,129.4
10/21/2017,sistemaCantareira,77.37,,,129.4
10/22/2017,sistemaCantareira,77.07,,,129.4
10/23/2017,sistemaCantareira,76.87,,,129.4
10/24/2017,sistemaCantareira,76.57,,,129.4
10/25/2017,sistemaCantareira,76.37,,,129.4
10/26/2017,sistemaCantareira,76.17,,,129.4
10/27/2017,sistemaCantareira,76.07,,,129.4
10/28/2017,sistemaCantareira,75.97,,,129.4
10/29/2017,sistemaCantareira,75.87,,,129.4
10/30/2017,sistemaCantareira,75.67,,,129.4
10/31/2017,sistemaCantareira,75.57,,97.6,129.4
11/1/2017,sistemaCantareira,75.47,,,161.6
11/2/2017,sistemaCantareira,75.27,,,161.6
11/3/2017,sistemaCantareira,75.07,,,161.6
11/4/2017,sistemaCantareira,74.87,,,161.6
11/5/2017,sistemaCantareira,74.77,,,161.6
11/6/2017,sistemaCantareira,74.67,,,161.6
11/7/2017,sistemaCantareira,74.47,,,161.6
11/8/2017,sistemaCantareira,74.27,,,161.6
11/9/2017,sistemaCantareira,73.97,,,161.6
11/10/2017,sistemaCantareira,73.87,,,161.6
11/11/2017,sistemaCantareira,73.97,,,161.6
11/12/2017,sistemaCantareira,73.97,,,161.6
11/13/2017,sistemaCantareira,73.87,,,161.6
11/14/2017,sistemaCantareira,73.77,,,161.6
11/15/2017,sistemaCantareira,73.67,,,161.6
11/16/2017,sistemaCantareira,73.57,,,161.6
11/17/2017,sistemaCantareira,73.37,,,161.6
11/18/2017,sistemaCantareira,73.47,,,161.6
11/19/2017,sistemaCantareira,73.47,,,161.6
11/20/2017,sistemaCantareira,73.57,,,161.6
11/21/2017,sistemaCantareira,73.57,,,161.6
11/22/2017,sistemaCantareira,73.57,,,161.6
11/23/2017,sistemaCantareira,73.77,,,161.6
